timestamp,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1720128600000,134.98,134.98,134.76,134.84,297.551345,40123.128869,40123.128869,1
1720128900000,134.85,135.01,134.73,134.77,436.617586,58890.91256707,58890.91256707,1
1720129200000,134.77,134.79,134.44,134.48,1626.408009,219001.07121361,219001.07121361,1
1720129500000,134.48,134.56,134.36,134.38,374.194124,50322.9089957,50322.9089957,1
1720129800000,134.37,134.54,134.37,134.54,1073.254048,144306.91395356,144306.91395356,1
1720130100000,134.55,135.01,134.55,134.97,371.006088,50022.41387415,50022.41387415,1
1720130400000,134.96,135.23,134.73,135.12,3916.017212,528883.01378609,528883.01378609,1
1720130700000,135.11,135.33,134.73,134.73,1703.30993,230109.65220413,230109.65220413,1
1720131000000,134.76,134.76,134.13,134.35,1072.858968,144250.68503431,144250.68503431,1
1720131300000,134.35,134.41,134.13,134.24,3405.056949,457066.29342566,457066.29342566,1
1720131600000,134.25,134.27,133.73,133.73,845.756459,113293.03731933,113293.03731933,1
1720131900000,133.74,133.88,133.64,133.69,1054.246195,141015.82521392,141015.82521392,1
1720132200000,133.7,133.86,133.45,133.47,2240.681745,299497.33988199,299497.33988199,1
1720132500000,133.48,133.7,133.38,133.42,1794.701734,239792.46696467,239792.46696467,1
1720132800000,133.46,133.52,133.15,133.3,1963.673171,261837.58449636,261837.58449636,1
1720133100000,133.33,133.35,132.91,133.02,1265.727252,168408.18414533,168408.18414533,1
1720133400000,133.01,133.18,132.63,132.84,1283.170337,170510.59470339,170510.59470339,1
1720133700000,132.87,132.92,132.46,132.48,995.778009,132070.57695152,132070.57695152,1
1720134000000,132.48,132.6,131.72,132.12,5966.485781,787573.73260296,787573.73260296,1
1720134300000,132.13,132.37,131.48,132.04,3598.365952,474899.9644761,474899.9644761,1
1720134600000,132.03,132.19,131.92,132.1,857.588993,113243.39154521,113243.39154521,1
1720134900000,132.08,132.08,130.27,130.98,23848.364607,3122085.69063162,3122085.69063162,1
1720135200000,130.97,131.25,130.59,130.92,3631.054963,475403.0314595,475403.0314595,1
1720135500000,130.9,131.18,130.01,130.01,11196.151965,1461244.78354177,1461244.78354177,1
1720135800000,130.07,130.76,130.01,130.04,5141.785975,669886.77909081,669886.77909081,1
1720136100000,130.03,130.52,129.93,130.11,5173.729315,673186.33520501,673186.33520501,1
1720136400000,130.15,130.19,127.66,128.48,53227.325585,6845566.65039427,6845566.65039427,1
1720136700000,128.45,129.16,127.95,128.06,10073.237266,1294501.58908939,1294501.58908939,1
1720137000000,128.08,128.21,127.19,127.73,34713.994667,4430666.96215113,4430666.96215113,1
1720137300000,127.72,127.94,127.14,127.84,8483.716056,1082433.95337285,1082433.95337285,1
1720137600000,127.82,128.44,126.44,126.53,35533.930413,4521283.45384685,4521283.45384685,1
1720137900000,126.54,127.89,126.49,126.56,12813.894326,1630077.528741,1630077.528741,1
1720138200000,126.55,127.24,126.15,126.25,24702.231829,3124261.55888622,3124261.55888622,1
1720138500000,126.25,127.34,126.23,126.98,9185.641,1166376.42694197,1166376.42694197,1
1720138800000,127.02,127.9,126.73,127.73,13410.35692,1703790.88302654,1703790.88302654,1
1720139100000,127.71,127.84,126.38,126.51,6519.98745,827899.26858709,827899.26858709,1
1720139400000,126.52,127.46,126.38,126.58,5385.971966,683713.80285485,683713.80285485,1
1720139700000,126.55,126.86,124.9,126.52,36947.843837,4640514.64225053,4640514.64225053,1
1720140000000,126.47,126.8,124.82,124.97,10432.743986,1315465.16878144,1315465.16878144,1
1720140300000,124.97,127.23,124.97,126.9,11988.251241,1515667.77755322,1515667.77755322,1
1720140600000,126.91,128.46,126.9,128.15,12313.631579,1575658.6286589,1575658.6286589,1
1720140900000,128.16,129.15,127.82,128.59,5177.816573,665180.14730423,665180.14730423,1
1720141200000,128.62,128.96,128.23,128.64,4890.126817,628876.1650813,628876.1650813,1
1720141500000,128.64,129.09,128.57,128.86,2309.269752,297500.83797369,297500.83797369,1
1720141800000,128.85,128.85,127.68,127.68,3858.303047,494147.66916085,494147.66916085,1
1720142100000,127.68,128.54,127.56,128.21,3566.934817,456673.14930878,456673.14930878,1
1720142400000,128.19,128.49,127.2,127.32,5904.193477,754540.04841895,754540.04841895,1
1720142700000,127.31,127.8,127,127.56,7944.408471,1012174.84305203,1012174.84305203,1
1720143000000,127.58,128.44,127.25,127.85,2584.446821,330367.39788729,330367.39788729,1
1720143300000,127.86,127.92,126.49,127.51,4440.386187,564154.81734136,564154.81734136,1
1720143600000,127.53,128.22,127.27,127.36,2831.354334,361401.28748685,361401.28748685,1
1720143900000,127.4,128.45,127.4,128.31,2908.595689,372127.18728479,372127.18728479,1
1720144200000,128.36,128.89,128.31,128.51,5680.656909,730364.88139674,730364.88139674,1
1720144500000,128.47,128.86,128.46,128.64,1223.835741,157449.77081137,157449.77081137,1
1720144800000,128.63,128.66,127.98,128.05,3614.184391,463506.50991911,463506.50991911,1
1720145100000,128.03,128.08,126.73,126.91,16159.169427,2060011.71127709,2060011.71127709,1
1720145400000,126.95,127.17,126.8,126.81,2031.808507,257982.08763602,257982.08763602,1
1720145700000,126.8,126.96,125.86,126.35,3002.285521,379334.32349759,379334.32349759,1
1720146000000,126.34,126.59,126.15,126.5,1848.993152,233656.81265811,233656.81265811,1
1720146300000,126.45,126.45,125.14,125.89,5723.062999,719672.42609469,719672.42609469,1
1720146600000,125.88,127.6,125.66,125.83,7744.507551,982471.71420938,982471.71420938,1
1720146900000,125.81,126.37,125.2,125.41,23091.186449,2902136.38717751,2902136.38717751,1
1720147200000,125.45,125.75,124.92,125.68,8375.624086,1049535.70400951,1049535.70400951,1
1720147500000,125.67,126.24,125.37,125.83,6329.660619,796133.12340835,796133.12340835,1
1720147800000,125.8,126.14,125.06,125.7,10142.553876,1272996.59988361,1272996.59988361,1
1720148100000,125.71,126.25,121.51,122.86,91212.459862,11260016.2094464,11260016.2094464,1
1720148400000,122.91,124.31,120.65,123.55,63054.069879,7720733.46393112,7720733.46393112,1
1720148700000,123.55,124.01,121.89,122.31,27301.038447,3356459.20921724,3356459.20921724,1
1720149000000,122.29,123.81,121.19,123.09,27414.177104,3363759.52003879,3363759.52003879,1
1720149300000,123.07,123.88,123,123.84,10527.867373,1298876.05611238,1298876.05611238,1
1720149600000,123.84,123.96,122.99,123.02,5905.760786,728775.5817224,728775.5817224,1
1720149900000,123.09,123.79,123.04,123.4,7910.260097,975355.89405825,975355.89405825,1
1720150200000,123.38,123.92,123.05,123.8,4345.15985,536615.29101808,536615.29101808,1
1720150500000,123.81,124.28,123.45,123.95,5364.783797,663956.6497491,663956.6497491,1
1720150800000,123.97,124.86,123.13,124.24,15187.108627,1882109.52632128,1882109.52632128,1
1720151100000,124.23,124.25,123.53,123.89,4265.699373,528175.7439215,528175.7439215,1
1720151400000,123.84,124.17,123.23,123.39,4431.081722,547734.49063624,547734.49063624,1
1720151700000,123.41,123.87,123.25,123.63,5030.765643,621180.95076906,621180.95076906,1
1720152000000,123.67,124.07,123.32,124.02,3299.696243,408007.43874361,408007.43874361,1
1720152300000,124,124.43,123.54,123.61,5214.302527,647313.95271508,647313.95271508,1
1720152600000,123.58,123.7,123.1,123.18,2496.021688,307949.00645992,307949.00645992,1
1720152900000,123.18,123.47,120.9,122.04,45271.844234,5522638.01411512,5522638.01411512,1
1720153200000,122.08,124.64,122.03,124.54,21722.020552,2683051.11015131,2683051.11015131,1
1720153500000,124.57,126.37,124.55,125.83,24867.904905,3118152.54584802,3118152.54584802,1
1720153800000,125.8,126.8,125.71,126.36,19410.647863,2452927.02107433,2452927.02107433,1
1720154100000,126.41,126.73,126.01,126.13,5598.624845,707537.47854793,707537.47854793,1
1720154400000,126.16,126.81,126.08,126.52,4144.215452,523756.66690784,523756.66690784,1
1720154700000,126.53,126.67,125.45,125.99,6197.635181,781091.5490785,781091.5490785,1
1720155000000,125.94,126.5,125.74,125.83,4596.929077,579957.22512815,579957.22512815,1
1720155300000,125.82,125.96,124.98,125.54,5889.928864,739191.80756796,739191.80756796,1
1720155600000,125.53,126.65,125.25,126.38,6386.838786,804489.06271094,804489.06271094,1
1720155900000,126.4,126.76,126.04,126.64,9979.043298,1262245.72732087,1262245.72732087,1
1720156200000,126.64,127.66,126.58,127.61,16470.51888,2093735.56215573,2093735.56215573,1
1720156500000,127.6,127.6,126.69,127.02,10080.740378,1281310.72301522,1281310.72301522,1
1720156800000,127.02,127.14,126.66,126.81,5786.574254,734444.35766054,734444.35766054,1
1720157100000,126.81,126.85,126.05,126.05,5573.288422,704869.59387719,704869.59387719,1
1720157400000,126.06,126.31,125.75,126.13,4483.674269,565093.84751067,565093.84751067,1
1720157700000,126.09,126.3,125.97,126.05,1930.308495,243384.79786927,243384.79786927,1
1720158000000,126.11,126.88,126.1,126.56,7174.974589,908840.62435558,908840.62435558,1
1720158300000,126.53,127.72,126.42,127.61,9453.642095,1202986.16756728,1202986.16756728,1
1720158600000,127.58,127.67,127.13,127.28,5576.728392,709998.12538905,709998.12538905,1
1720158900000,127.28,127.3,126.95,127.3,11754.716234,1494741.29596295,1494741.29596295,1
1720159200000,127.29,127.29,126.23,126.56,5386.994162,682202.54638644,682202.54638644,1
1720159500000,126.57,126.66,126.22,126.27,1868.183726,236227.7906867,236227.7906867,1
1720159800000,126.27,126.55,126.19,126.21,2543.277011,321358.06277012,321358.06277012,1
1720160100000,126.2,126.21,125.54,125.98,6137.387604,772028.4258192,772028.4258192,1
1720160400000,125.95,126.09,125.64,125.68,1694.865377,213149.76026755,213149.76026755,1
1720160700000,125.68,125.72,125.21,125.32,3290.604614,413141.49671965,413141.49671965,1
1720161000000,125.33,125.56,124.72,125.01,7836.395861,980580.9361008,980580.9361008,1
1720161300000,125,125.2,124.39,125.16,9311.148003,1162512.72969835,1162512.72969835,1
1720161600000,125.12,126.24,125.07,126.02,4459.312697,561133.52586981,561133.52586981,1
1720161900000,126.04,126.68,126.02,126.36,3192.531988,403546.58142953,403546.58142953,1
1720162200000,126.4,126.63,125.75,125.79,2201.007257,277882.59591766,277882.59591766,1
1720162500000,125.79,125.79,124.96,125.09,3736.595973,468165.19206148,468165.19206148,1
1720162800000,125.09,125.22,124.26,124.57,4705.83014,587089.73934691,587089.73934691,1
1720163100000,124.57,125.32,124.44,125.29,2148.125949,268167.17195552,268167.17195552,1
1720163400000,125.28,125.83,125.28,125.58,1017.587085,127742.70445455,127742.70445455,1
1720163700000,125.59,126.13,125.5,125.91,4052.553559,509969.18243475,509969.18243475,1
1720164000000,125.9,125.99,125.45,125.76,1828.142183,229829.72730808,229829.72730808,1
1720164300000,125.76,126.15,125.69,125.82,2547.712478,321058.43663752,321058.43663752,1
1720164600000,125.82,125.82,125.09,125.09,2443.451358,306317.1663203,306317.1663203,1
1720164900000,125.13,125.55,125.06,125.33,3766.117836,471569.51321187,471569.51321187,1
1720165200000,125.25,125.7,125.17,125.63,1810.120216,227012.55112727,227012.55112727,1
1720165500000,125.59,125.77,125.21,125.47,2537.263001,318437.93104747,318437.93104747,1
1720165800000,125.48,127.09,125.43,126.55,6769.857507,854648.78447304,854648.78447304,1
1720166100000,126.53,126.94,126.24,126.73,9356.32,1185335.00117005,1185335.00117005,1
1720166400000,126.73,127.48,125.88,125.88,10213.189742,1295340.39624815,1295340.39624815,1
1720166700000,125.87,126.13,125.75,126.03,3674.061345,462768.4193502,462768.4193502,1
1720167000000,126.04,126.34,125.89,126.25,1603.432208,202184.34520472,202184.34520472,1
1720167300000,126.3,126.36,125.29,125.3,1800.494682,226400.14556664,226400.14556664,1
1720167600000,125.28,125.4,125.06,125.28,1735.628131,217360.72588001,217360.72588001,1
1720167900000,125.28,125.77,125.23,125.35,1118.603888,140316.03321316,140316.03321316,1
1720168200000,125.34,125.38,124.64,125.19,3304.173855,413410.11825926,413410.11825926,1
1720168500000,125.19,125.34,124.01,124.14,5054.479271,628571.10800337,628571.10800337,1
1720168800000,124.17,124.35,123.27,123.69,6775.267879,838247.27650813,838247.27650813,1
1720169100000,123.71,123.73,122.92,123.35,6904.039567,851138.81003346,851138.81003346,1
1720169400000,123.33,123.65,123.23,123.52,3837.33864,473457.63520989,473457.63520989,1
1720169700000,123.49,123.49,122.68,122.86,4886.534327,600678.06448717,600678.06448717,1
1720170000000,122.83,123.3,122.15,122.51,8117.331573,996461.21992457,996461.21992457,1
1720170300000,122.53,123.04,122.13,122.18,5269.197293,645972.22244825,645972.22244825,1
1720170600000,122.14,123.47,122.13,123.46,6116.927913,750683.28615994,750683.28615994,1
1720170900000,123.46,124.19,123.42,123.65,7646.239863,946652.83145568,946652.83145568,1
1720171200000,123.69,124.5,123.42,124.06,3988.267741,494463.37383672,494463.37383672,1
1720171500000,124.06,125.27,123.96,125.14,7040.176692,878735.86319003,878735.86319003,1
1720171800000,125.16,125.19,124.65,125.05,3150.999917,393384.26415237,393384.26415237,1
1720172100000,124.99,125.14,124.74,125.07,2238.729754,279776.25330454,279776.25330454,1
1720172400000,125.1,125.58,124.89,125.54,5305.595741,664189.41249853,664189.41249853,1
1720172700000,125.54,126.39,125.54,125.65,17971.25125,2265240.5885161,2265240.5885161,1
1720173000000,125.66,125.96,125.46,125.77,2239.999871,281603.98626183,281603.98626183,1
1720173300000,125.77,126.55,125.75,126.19,5603.136462,707126.30950422,707126.30950422,1
1720173600000,126.21,126.33,125.72,125.87,4289.037886,540661.2369644,540661.2369644,1
1720173900000,125.86,126.66,125.86,126.63,4595.724042,580155.4633143,580155.4633143,1
1720174200000,126.62,129.07,126.62,128.58,19752.475534,2522202.15909112,2522202.15909112,1
1720174500000,128.56,129.49,128.3,128.6,14977.819548,1928703.94472901,1928703.94472901,1
1720174800000,128.62,128.68,127.9,128.15,8332.659503,1067873.38753489,1067873.38753489,1
1720175100000,128.21,128.71,127.59,128.6,11817.244013,1515550.92129953,1515550.92129953,1
1720175400000,128.63,129.19,128.39,128.5,9114.851032,1173134.04975439,1173134.04975439,1
1720175700000,128.48,129.29,128.43,129.15,10372.102537,1336521.9960149,1336521.9960149,1
1720176000000,129.12,129.58,128.75,129.48,10824.570231,1399013.10977211,1399013.10977211,1
1720176300000,129.47,129.69,128.44,128.66,5586.117989,721179.95229216,721179.95229216,1
1720176600000,128.66,128.84,128.07,128.29,3196.353104,410780.4178298,410780.4178298,1
1720176900000,128.3,128.58,128.2,128.58,1836.580334,235824.16254593,235824.16254593,1
1720177200000,128.57,129.08,128.36,128.75,3361.21892,432507.65618538,432507.65618538,1
1720177500000,128.75,129.08,128.64,128.92,4806.471239,619256.24546351,619256.24546351,1
1720177800000,128.94,129.77,128.9,129.62,8921.510892,1154346.69637695,1154346.69637695,1
1720178100000,129.63,130.16,128.87,128.87,13031.307497,1689190.57613089,1689190.57613089,1
1720178400000,128.91,129.23,128.75,129.21,2771.567112,357481.58663404,357481.58663404,1
1720178700000,129.22,129.88,129.16,129.87,3225.448019,417329.51113591,417329.51113591,1
1720179000000,129.85,129.85,129.34,129.65,2702.557766,350216.30235117,350216.30235117,1
1720179300000,129.65,129.84,129.05,129.59,5408.965006,700389.93252525,700389.93252525,1
1720179600000,129.61,130.63,129.6,130.55,5952.717449,774852.28879189,774852.28879189,1
1720179900000,130.58,130.87,130.03,130.21,17488.074689,2281192.78130824,2281192.78130824,1
1720180200000,130.2,130.26,129.43,129.87,8327.205004,1080790.14447374,1080790.14447374,1
1720180500000,129.85,130.12,129.7,130.11,3622.311408,470595.49469263,470595.49469263,1
1720180800000,130.11,130.11,129.48,129.48,5124.702317,664944.27067719,664944.27067719,1
1720181100000,129.48,129.7,129.14,129.47,3387.929542,438426.99526908,438426.99526908,1
1720181400000,129.48,130.24,129.34,130.24,4377.60647,567996.53376081,567996.53376081,1
1720181700000,130.25,130.76,129.81,130.69,2822.566581,367448.76659273,367448.76659273,1
1720182000000,130.66,131.4,130.58,131.26,7170.675523,939404.23398094,939404.23398094,1
1720182300000,131.25,131.53,130.41,131.44,9199.057518,1203626.17575342,1203626.17575342,1
1720182600000,131.44,132.96,129.35,129.82,67307.070327,8834776.85519023,8834776.85519023,1
1720182900000,129.83,130.83,129.74,130.33,9852.912573,1284599.73661196,1284599.73661196,1
1720183200000,130.35,130.77,129.92,130.28,4031.890871,525526.35927791,525526.35927791,1
1720183500000,130.31,130.5,129.4,129.9,1939.083295,251860.48497971,251860.48497971,1
1720183800000,129.89,130.13,129.38,129.66,2386.047298,309558.97956224,309558.97956224,1
1720184100000,129.66,129.71,128.71,128.79,6607.612256,853823.6443088,853823.6443088,1
1720184400000,128.81,129.3,128.38,128.51,5211.765681,671281.86349756,671281.86349756,1
